ITI,bidding,budget,budget_liquid,budget_magnitude,budget_payout,budget_value,completed,computer_bid,correct,date,error,error_timeout,finish,fixation,fractal_offer,juice,left,monkey_bid,ordered,paid,percent_correct,primary_side,results,reward,reward_chance,reward_liquid,reward_magnitude,reward_payout,reward_value,rewarded,right,second_budget_value,second_reward_chance,second_reward_magnitude,second_reward_value,starting_bid,subtask,target_box_shift,target_box_size,task_failure,time,trial_end,trial_no,trial_start,type,unrewarded,water
3,4,0,0,1.2,1.20338983050847,NaN,140,NaN,140,2019-11-04,0,2,18:02:50.811,0.508474576271186,1,157.5,0,NaN,ordered,0,100,NaN,pavlovian_notpaid,0,1,0,1,1.50847457627119,1,105,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,18:02:44.611,1,140,1,PAV,35,0
3,4,0,0,1.2,1.20338983050847,NaN,141,NaN,141,2019-11-04,0,2,18:03:02.561,0.508474576271186,1,159,0,NaN,ordered,1,100,NaN,pavlovian_paid,2,1,1.5,1.5,1.50847457627119,2,106,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,18:02:56.128,1,141,1,PAV,35,0
3,4,0,0,1.2,1.20338983050847,NaN,142,NaN,142,2019-11-04,0,2,18:03:15.611,0.508474576271186,1,161,0,NaN,ordered,1,100,NaN,pavlovian_paid,3,1,2,2,1.50847457627119,3,107,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,18:03:08.980,1,142,1,PAV,35,0
3,4,0,0,1.2,1.20338983050847,NaN,143,NaN,143,2019-11-04,0,2,18:03:28.494,0.508474576271186,1,162.5,0,NaN,ordered,1,100,NaN,pavlovian_paid,2,1,1.5,1.5,1.50847457627119,2,108,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,18:03:22.044,1,143,1,PAV,35,0
3,4,0,0,1.2,1.20338983050847,NaN,144,NaN,144,2019-11-04,0,2,18:03:40.061,0.508474576271186,1,162.5,0,NaN,ordered,0,100,NaN,pavlovian_notpaid,0,1,0,1,1.50847457627119,1,108,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,18:03:33.813,1,144,1,PAV,36,0
3,4,0,0,1.2,1.20338983050847,NaN,145,NaN,145,2019-11-04,0,2,18:03:51.929,0.508474576271186,1,164.5,0,NaN,ordered,1,100,NaN,pavlovian_paid,3,1,2,2,1.50847457627119,3,109,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,18:03:45.327,1,145,1,PAV,36,0
3,4,0,0,1.2,1.20338983050847,NaN,146,NaN,146,2019-11-04,0,2,18:04:03.494,0.508474576271186,1,165.5,0,NaN,ordered,1,100,NaN,pavlovian_paid,1,1,1,1,1.50847457627119,1,110,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,18:03:57.180,1,146,1,PAV,36,0
3,4,0,0,1.2,1.20338983050847,NaN,147,NaN,147,2019-11-04,0,2,18:04:15.349,0.508474576271186,1,167,0,NaN,ordered,1,100,NaN,pavlovian_paid,2,1,1.5,1.5,1.50847457627119,2,111,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,18:04:08.795,1,147,1,PAV,36,0
3,4,0,0,1.2,1.20338983050847,NaN,148,NaN,148,2019-11-04,0,2,18:04:26.811,0.508474576271186,1,167,0,NaN,ordered,0,100,NaN,pavlovian_notpaid,0,1,0,2,1.50847457627119,3,111,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,18:04:20.594,1,148,1,PAV,37,0
3,4,0,0,1.2,1.20338983050847,NaN,149,NaN,149,2019-11-04,0,2,18:04:38.578,0.508474576271186,1,168.5,0,NaN,ordered,1,100,NaN,pavlovian_paid,2,1,1.5,1.5,1.50847457627119,2,112,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,18:04:32.077,1,149,1,PAV,37,0
