ITI,bidding,budget,budget_liquid,budget_magnitude,budget_payout,budget_value,completed,computer_bid,correct,date,error,error_timeout,finish,fixation,fractal_offer,juice,left,monkey_bid,ordered,paid,percent_correct,primary_side,results,reward,reward_chance,reward_liquid,reward_magnitude,reward_payout,reward_value,rewarded,right,second_budget_value,second_reward_chance,second_reward_magnitude,second_reward_value,starting_bid,subtask,target_box_shift,target_box_size,task_failure,time,trial_end,trial_no,trial_start,type,unrewarded,water
3,4,0.0407085747945557,0.0488502897534668,1.2,1.20338983050847,1,21,0.959291425205444,21,2019-09-04,0,2,17:27:11.422,0.508474576271186,1,8.4,0,1,random,1,100,left,win_paid,3,1,1.05,1.05,1.50847457627119,3,10,0,NaN,NaN,NaN,NaN,0.890903252535798,BDM,NaN,NaN,0,17:27:02.604,1,21,1,BDM,11,19.5387144851226
3,4,0.850705994440943,1.02084719332913,1.2,1.20338983050847,1,22,0.149294005559057,22,2019-09-04,0,2,17:27:25.126,0.508474576271186,1,9.1,0,0.149792964564055,random,1,100,left,win_paid,2,1,0.7,0.7,1.50847457627119,2,11,0,NaN,NaN,NaN,NaN,0.138624442828679,BDM,NaN,NaN,0,17:27:15.541,1,22,1,BDM,11,20.5595616784517
3,4,1,1.2,1.2,1.20338983050847,1,23,0.254282178971531,23,2019-09-04,0,2,17:27:37.856,0.508474576271186,1,9.1,0,0.0474705075149674,random,0,100,left,lose,0,1,0,0.35,1.50847457627119,1,11,0,NaN,NaN,NaN,NaN,0.840717255983663,BDM,NaN,NaN,0,17:27:29.271,1,23,1,BDM,12,21.7595616784517
3,4,1,1.2,1.2,1.20338983050847,1,24,0.929263623187228,24,2019-09-04,0,2,17:27:51.575,0.508474576271186,1,9.1,0,0.353271568052957,random,0,100,left,lose,0,1,0,1.05,1.50847457627119,3,11,0,NaN,NaN,NaN,NaN,0.243524968724989,BDM,NaN,NaN,0,17:27:42.025,1,24,1,BDM,13,22.9595616784517
3,4,1,1.2,1.2,1.20338983050847,1,25,0.251083857976031,25,2019-09-04,0,2,17:28:04.295,0.508474576271186,1,9.1,0,0.0335055652086094,random,0,100,left,lose,0,1,0,0.7,1.50847457627119,2,11,0,NaN,NaN,NaN,NaN,0.196595250431208,BDM,NaN,NaN,0,17:27:55.739,1,25,1,BDM,14,24.1595616784517
3,4,0.648340492937003,0.778008591524404,1.2,1.20338983050847,1,26,0.351659507062997,26,2019-09-04,0,2,17:28:18.094,0.508474576271186,1,9.8,0,0.564832985028882,random,1,100,left,win_paid,2,1,0.7,0.7,1.50847457627119,2,12,0,NaN,NaN,NaN,NaN,0.473288848902729,BDM,NaN,NaN,0,17:28:08.489,1,26,1,BDM,14,24.9375702699761
3,4,0.45027639170886,0.540331670050633,1.2,1.20338983050847,1,27,0.54972360829114,27,2019-09-04,0,2,17:28:32.010,0.508474576271186,1,10.85,0,0.597547749928268,random,1,100,left,win_paid,3,1,1.05,1.05,1.50847457627119,3,13,0,NaN,NaN,NaN,NaN,0.585264091152724,BDM,NaN,NaN,0,17:28:22.340,1,27,1,BDM,14,25.4779019400267
3,4,1,1.2,1.2,1.20338983050847,1,28,0.757200229110721,28,2019-09-04,0,2,17:28:45.840,0.508474576271186,1,10.85,0,0.320545500901592,random,0,100,left,lose,0,1,0,1.05,1.50847457627119,3,13,0,NaN,NaN,NaN,NaN,0.285839018820374,BDM,NaN,NaN,0,17:28:36.237,1,28,1,BDM,15,26.6779019400267
3,4,1,1.2,1.2,1.20338983050847,1,29,0.567821640725221,29,2019-09-04,0,2,17:28:59.623,0.508474576271186,1,10.85,0,0.425806172102472,random,0,100,left,lose,0,1,0,1.05,1.50847457627119,3,13,0,NaN,NaN,NaN,NaN,0.380445846975357,BDM,NaN,NaN,0,17:28:49.970,1,29,1,BDM,16,27.8779019400267
3,4,1,1.2,1.2,1.20338983050847,1,30,0.530797553008973,30,2019-09-04,0,2,17:29:12.546,0.508474576271186,1,10.85,0,0.162186994051196,random,0,100,left,lose,0,1,0,0.35,1.50847457627119,1,13,0,NaN,NaN,NaN,NaN,0.0539501186666071,BDM,NaN,NaN,0,17:29:03.738,1,30,1,BDM,17,29.0779019400267
3,4,1,1.2,1.2,1.20338983050847,1,31,0.12990620847373,31,2019-09-04,0,2,17:29:25.648,0.508474576271186,1,10.85,0,0.0991099125837531,random,0,100,left,lose,0,1,0,1.05,1.50847457627119,3,13,0,NaN,NaN,NaN,NaN,0.934010684229183,BDM,NaN,NaN,0,17:29:16.738,1,31,1,BDM,18,30.2779019400267
3,4,0.988097930498759,1.18571751659851,1.2,1.20338983050847,1,32,0.0119020695012414,32,2019-09-04,0,2,17:29:38.767,0.508474576271186,1,11.55,0,0.033934464059229,random,1,100,left,win_paid,2,1,0.7,0.7,1.50847457627119,2,14,0,NaN,NaN,NaN,NaN,0.469390641058206,BDM,NaN,NaN,0,17:29:29.787,1,32,1,BDM,18,31.4636194566252
3,4,1,1.2,1.2,1.20338983050847,1,33,0.794284540683907,33,2019-09-04,0,2,17:29:52.642,0.508474576271186,1,11.55,0,0.0486885804441455,random,0,100,left,lose,0,1,0,0.7,1.50847457627119,2,14,0,NaN,NaN,NaN,NaN,0.162182308193243,BDM,NaN,NaN,0,17:29:42.986,1,33,1,BDM,19,32.6636194566252
3,4,0.834351270500219,1.00122152460026,1.2,1.20338983050847,1,34,0.165648729499781,34,2019-09-04,0,2,17:30:06.232,0.508474576271186,1,11.9,0,0.552019627917942,random,1,100,left,win_paid,1,1,0.35,0.35,1.50847457627119,1,15,0,NaN,NaN,NaN,NaN,0.528533135506213,BDM,NaN,NaN,0,17:29:56.770,1,34,1,BDM,19,33.6648409812255
3,4,1,1.2,1.2,1.20338983050847,1,35,0.654079098476782,35,2019-09-04,0,2,17:30:19.659,0.508474576271186,1,11.9,0,0.309601159954289,random,0,100,left,lose,0,1,0,0.7,1.50847457627119,2,15,0,NaN,NaN,NaN,NaN,0.262971284540144,BDM,NaN,NaN,0,17:30:10.386,1,35,1,BDM,20,34.8648409812255
3,4,0.549458401497502,0.659350081797003,1.2,1.20338983050847,1,36,0.450541598502498,36,2019-09-04,0,2,17:30:32.636,0.508474576271186,1,12.95,0,0.87541441235623,random,1,100,left,win_paid,3,1,1.05,1.05,1.50847457627119,3,16,0,NaN,NaN,NaN,NaN,0.748151592823709,BDM,NaN,NaN,0,17:30:23.807,1,36,1,BDM,20,35.5241910630225
3,4,1,1.2,1.2,1.20338983050847,1,37,0.91333736150167,37,2019-09-04,0,2,17:30:46.690,0.508474576271186,1,12.95,0,0.263494735237068,random,0,100,left,lose,0,1,0,0.35,1.50847457627119,1,16,0,NaN,NaN,NaN,NaN,0.228976968716819,BDM,NaN,NaN,0,17:30:36.920,1,37,1,BDM,21,36.7241910630225
3,4,0.461657564739943,0.553989077687931,1.2,1.20338983050847,1,38,0.538342435260057,38,2019-09-04,0,2,17:31:00.395,0.508474576271186,1,13.3,0,0.836796783734192,random,1,100,left,win_paid,1,1,0.35,0.35,1.50847457627119,1,17,0,NaN,NaN,NaN,NaN,0.825816977489547,BDM,NaN,NaN,0,17:30:50.838,1,38,1,BDM,21,37.2781801407104
3,4,1,1.2,1.2,1.20338983050847,1,39,0.442678269775446,39,2019-09-04,0,2,17:31:14.236,0.508474576271186,1,13.3,0,0.113756964638261,random,0,100,left,lose,0,1,0,1.05,1.50847457627119,3,17,0,NaN,NaN,NaN,NaN,0.0781755287531837,BDM,NaN,NaN,0,17:31:04.637,1,39,1,BDM,22,38.4781801407104
3,4,0.995365775865933,1.19443893103912,1.2,1.20338983050847,1,40,0.00463422413406744,40,2019-09-04,0,2,17:31:27.591,0.508474576271186,1,13.65,0,1,random,1,100,left,win_paid,1,1,0.35,0.35,1.50847457627119,1,18,0,NaN,NaN,NaN,NaN,0.961898080855054,BDM,NaN,NaN,0,17:31:18.386,1,40,1,BDM,22,39.6726190717495
3,4,0.13130529463649,0.157566353563788,1.2,1.20338983050847,1,41,0.86869470536351,41,2019-09-04,0,2,17:31:41.306,0.508474576271186,1,14.7,0,0.899994888964927,random,1,100,left,win_paid,3,1,1.05,1.05,1.50847457627119,3,19,0,NaN,NaN,NaN,NaN,0.817303220653433,BDM,NaN,NaN,0,17:31:31.753,1,41,1,BDM,22,39.8301854253133
3,4,0.740129597149346,0.888155516579215,1.2,1.20338983050847,1,42,0.259870402850654,42,2019-09-04,0,2,17:31:54.080,0.508474576271186,1,15.05,0,0.459107916717164,random,1,100,left,win_paid,1,1,0.35,0.35,1.50847457627119,1,20,0,NaN,NaN,NaN,NaN,0.399782649098896,BDM,NaN,NaN,0,17:31:45.487,1,42,1,BDM,22,40.7183409418925
3,4,1,1.2,1.2,1.20338983050847,1,43,0.910647594429523,43,2019-09-04,0,2,17:32:08.054,0.508474576271186,1,15.05,0,0.498991104390763,random,0,100,left,lose,0,1,0,1.05,1.50847457627119,3,20,0,NaN,NaN,NaN,NaN,0.431413827463545,BDM,NaN,NaN,0,17:31:58.422,1,43,1,BDM,23,41.9183409418926
3,4,0.854461019615283,1.02535322353834,1.2,1.20338983050847,1,44,0.145538980384717,44,2019-09-04,0,2,17:32:20.902,0.508474576271186,1,15.4,0,0.323574259339423,random,1,100,left,win_paid,1,1,0.35,0.35,1.50847457627119,1,21,0,NaN,NaN,NaN,NaN,0.26380291652199,BDM,NaN,NaN,0,17:32:12.252,1,44,1,BDM,23,42.9436941654309
3,4,0.42029541263443,0.504354495161316,1.2,1.20338983050847,1,45,0.57970458736557,45,2019-09-04,0,2,17:32:34.819,0.508474576271186,1,15.75,0,0.880100454349805,random,1,100,left,win_paid,1,1,0.35,0.35,1.50847457627119,1,22,0,NaN,NaN,NaN,NaN,0.869292207640089,BDM,NaN,NaN,0,17:32:25.236,1,45,1,BDM,23,43.4480486605922
3,4,1,1.2,1.2,1.20338983050847,1,46,0.853031117721894,46,2019-09-04,0,2,17:32:48.087,0.508474576271186,1,15.75,0,0.21284088237451,random,0,100,left,lose,0,1,0,0.7,1.50847457627119,2,22,0,NaN,NaN,NaN,NaN,0.144954798223727,BDM,NaN,NaN,0,17:32:39.158,1,46,1,BDM,24,44.6480486605922
3,4,0.486750460132947,0.584100552159536,1.2,1.20338983050847,1,47,0.513249539867053,47,2019-09-04,0,2,17:33:00.886,0.508474576271186,1,16.45,0,1,random,1,100,left,win_paid,2,1,0.7,0.7,1.50847457627119,2,23,0,NaN,NaN,NaN,NaN,0.350952380892271,BDM,NaN,NaN,0,17:32:52.291,1,47,1,BDM,24,45.2321492127517
3,4,0.760083846446342,0.91210061573561,1.2,1.20338983050847,1,48,0.239916153553658,48,2019-09-04,0,2,17:33:13.732,0.508474576271186,1,17.15,0,1,random,1,100,left,win_paid,2,1,0.7,0.7,1.50847457627119,2,24,0,NaN,NaN,NaN,NaN,0.0759666916908419,BDM,NaN,NaN,0,17:33:05.109,1,48,1,BDM,24,46.1442498284874
3,4,0.760047474335097,0.912056969202117,1.2,1.20338983050847,1,49,0.239952525664903,49,2019-09-04,0,2,17:33:26.486,0.508474576271186,1,17.5,0,1,random,1,100,left,win_paid,1,1,0.35,0.35,1.50847457627119,1,25,0,NaN,NaN,NaN,NaN,0.183907788282417,BDM,NaN,NaN,0,17:33:17.952,1,49,1,BDM,24,47.0563067976895
3,4,0.0972838900847189,0.116740668101663,1.2,1.20338983050847,1,50,0.902716109915281,50,2019-09-04,0,2,17:33:40.156,0.508474576271186,1,17.5,0,1,random,0,100,left,win_notpaid,0,1,0,0.7,1.50847457627119,2,25,0,NaN,NaN,NaN,NaN,0.0496544303257421,BDM,NaN,NaN,0,17:33:30.802,1,50,1,BDM,25,47.1730474657911
3,4,0.510747361599981,0.612896833919977,1.2,1.20338983050847,1,51,0.489252638400019,51,2019-09-04,0,2,17:33:53.105,0.508474576271186,1,18.55,0,0.587177584013803,random,1,100,left,win_paid,3,1,1.05,1.05,1.50847457627119,3,26,0,NaN,NaN,NaN,NaN,0.49086409246808,BDM,NaN,NaN,0,17:33:44.420,1,51,1,BDM,25,47.7859442997111
