ITI,bidding,budget,budget_liquid,budget_magnitude,budget_payout,budget_value,completed,computer_bid,correct,date,error,error_timeout,finish,fixation,fractal_offer,juice,left,monkey_bid,ordered,paid,percent_correct,primary_side,results,reward,reward_chance,reward_liquid,reward_magnitude,reward_payout,reward_value,rewarded,right,second_budget_value,second_reward_chance,second_reward_magnitude,second_reward_value,starting_bid,subtask,target_box_shift,target_box_size,task_failure,time,trial_end,trial_no,trial_start,type,unrewarded,water
2.25423728813559,4,1,1.2,1.2,1.20338983050847,NaN,11,0.721753273499297,9,2019-12-04,2,2,11:48:19.220,0.677966101694915,1.44067796610169,3.15,0,0.505759790131916,ordered,0,81.8181818181818,NaN,lose,0,1,0,1.05,1.50847457627119,3,5,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:48:09.072,1,11,1,BDM,4,9.42596713458388
4,4,1,1.2,1.2,1.20338983050847,NaN,12,0.877799071151527,10,2019-12-04,2,2,11:48:33.887,0.542372881355932,0.830508474576271,3.15,0,0.356256524468329,ordered,0,83.3333333333333,NaN,lose,0,1,0,0.7,1.50847457627119,2,5,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:48:24.306,1,12,1,BDM,5,10.6259671345839
2,4,1,1.2,1.2,1.20338983050847,NaN,13,0.58243296448741,11,2019-12-04,2,2,11:48:46.237,0.644067796610169,0.491525423728814,3.15,0,0.43844058525948,ordered,0,84.6153846153846,NaN,lose,0,1,0,0.35,1.50847457627119,1,5,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:48:37.005,1,13,1,BDM,6,11.8259671345839
3.01694915254237,4,0.92931566461335,1.11517879753602,1.2,1.20338983050847,NaN,14,0.07068433538665,12,2019-12-04,2,2,11:48:59.753,0.593220338983051,0.491525423728814,4.2,0,0.575301303067365,ordered,1,85.7142857142857,NaN,win_paid,3,1,1.05,1.05,1.50847457627119,3,6,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:48:50.406,1,14,1,BDM,6,12.9411459321199
2.71186440677966,4,1,1.2,1.2,1.20338983050847,NaN,15,0.922744570189092,13,2019-12-04,2,2,11:49:13.436,0.576271186440678,1.06779661016949,4.2,0,0.353193635608084,ordered,0,86.6666666666667,NaN,lose,0,1,0,0.7,1.50847457627119,2,6,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:49:03.623,1,15,1,BDM,7,14.1411459321199
2.79661016949153,4,1,1.2,1.2,1.20338983050847,NaN,16,0.800372092351107,14,2019-12-04,2,2,11:49:26.953,0.389830508474576,1.11864406779661,4.2,0,0.493441956065137,ordered,0,87.5,NaN,lose,0,1,0,0.35,1.50847457627119,1,6,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:49:17.372,1,16,1,BDM,8,15.3411459321199
3.93220338983051,4,NaN,0,1.2,1.20338983050847,NaN,17,0.285946856420363,14,2019-12-04,3,8.71186440677966,11:49:43.359,0.305084745762712,0.491525423728814,4.2,0,NaN,ordered,NaN,82.3529411764706,NaN,fail_monkey_bidding_activity,NaN,1,0,1.05,1.50847457627119,3,6,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,1,11:49:31.971,1,17,1,BDM,8,15.3411459321199
2.13559322033898,4,0.714053143579637,0.856863772295564,1.2,1.20338983050847,NaN,18,0.285946856420363,15,2019-12-04,3,2,11:49:56.312,0.508474576271186,0.864406779661017,5.25,0,0.484881232082021,ordered,1,83.3333333333333,NaN,win_paid,3,1,1.05,1.05,1.50847457627119,3,7,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:49:46.639,1,18,1,BDM,8,16.1980097044155
2,4,1,1.2,1.2,1.20338983050847,NaN,19,0.543663232841362,16,2019-12-04,3,2,11:50:09.504,0.559322033898305,1.25423728813559,5.25,0,0.473516161659644,ordered,0,84.2105263157895,NaN,lose,0,1,0,0.35,1.50847457627119,1,7,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:49:59.472,1,19,1,BDM,9,17.3980097044155
3.50847457627119,4,1,1.2,1.2,1.20338983050847,NaN,20,0.98477623697061,17,2019-12-04,3,2,11:50:23.970,0.661016949152542,1.05084745762712,5.25,0,0.574786620686913,ordered,0,85,NaN,lose,0,1,0,0.7,1.50847457627119,2,7,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:50:14.156,1,20,1,BDM,10,18.5980097044155
2.59322033898305,4,1,1.2,1.2,1.20338983050847,NaN,21,0.715678067126622,18,2019-12-04,3,2,11:50:36.887,0.474576271186441,0.593220338983051,5.25,0,0.436305314126389,ordered,0,85.7142857142857,NaN,lose,0,1,0,1.05,1.50847457627119,3,7,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:50:27.706,1,21,1,BDM,11,19.7980097044155
2,4,1,1.2,1.2,1.20338983050847,NaN,22,0.83896959733,19,2019-12-04,3,2,11:50:49.670,0.627118644067797,0.88135593220339,5.25,0,0.431543985587728,ordered,0,86.3636363636364,NaN,lose,0,1,0,0.7,1.50847457627119,2,7,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:50:40.054,1,22,1,BDM,12,20.9980097044155
2,4,NaN,0,1.2,1.20338983050847,NaN,23,0.433260561007948,19,2019-12-04,4,8.71186440677966,11:51:04.704,0.677966101694915,0.491525423728814,5.25,0,NaN,ordered,NaN,82.6086956521739,NaN,fail_monkey_bidding_activity,NaN,1,0,0.35,1.50847457627119,1,7,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,1,11:50:52.856,1,23,1,BDM,12,20.9980097044155
3.76271186440678,4,NaN,0,1.2,1.20338983050847,NaN,24,0.433260561007948,19,2019-12-04,5,8.71186440677966,11:51:21.107,0.338983050847458,0.525423728813559,5.25,0,NaN,ordered,NaN,79.1666666666667,NaN,fail_monkey_bidding_activity,NaN,1,0,0.35,1.50847457627119,1,7,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,1,11:51:09.607,1,24,1,BDM,12,20.9980097044155
4,4,0.566739438992052,0.680087326790462,1.2,1.20338983050847,NaN,25,0.433260561007948,20,2019-12-04,5,2,11:51:35.762,0.525423728813559,0.983050847457627,5.6,0,0.516851615252718,ordered,1,80,NaN,win_paid,1,1,0.35,0.35,1.50847457627119,1,8,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:51:26.223,1,25,1,BDM,12,21.6780970312059
3.30508474576271,4,NaN,0,1.2,1.20338983050847,NaN,26,0.470624715606541,20,2019-12-04,6,8.71186440677966,11:51:52.421,0.474576271186441,1.08474576271186,5.6,0,NaN,ordered,NaN,76.9230769230769,NaN,fail_monkey_bidding_activity,NaN,1,0,1.05,1.50847457627119,3,8,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,1,11:51:40.238,1,26,1,BDM,12,21.6780970312059
2.66101694915254,4,0.529375284393459,0.635250341272151,1.2,1.20338983050847,NaN,27,0.470624715606541,21,2019-12-04,6,2,11:52:05.789,0.525423728813559,0.813559322033898,6.65,0,0.613129772307577,ordered,1,77.7777777777778,NaN,win_paid,3,1,1.05,1.05,1.50847457627119,3,9,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:51:56.322,1,27,1,BDM,12,22.3133473724781
2.38983050847458,4,1,1.2,1.2,1.20338983050847,NaN,28,0.560713411044556,22,2019-12-04,6,2,11:52:18.788,0.372881355932203,1,6.65,0,0.553933148073086,ordered,0,78.5714285714286,NaN,lose,0,1,0,1.05,1.50847457627119,3,9,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:52:09.373,1,28,1,BDM,13,23.5133473724781
2.50847457627119,4,0.730908456469002,0.877090147762803,1.2,1.20338983050847,NaN,29,0.269091543530998,23,2019-12-04,6,2,11:52:32.082,0.627118644067797,0.983050847457627,7,0,0.342231113145343,ordered,1,79.3103448275862,NaN,win_paid,1,1,0.35,0.35,1.50847457627119,1,10,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:52:22.440,1,29,1,BDM,13,24.3904375202409
3.50847457627119,4,1,1.2,1.2,1.20338983050847,NaN,30,0.749018467641946,24,2019-12-04,6,2,11:52:45.934,0.711864406779661,0.491525423728814,7,0,0.368084840335036,ordered,0,80,NaN,lose,0,1,0,0.7,1.50847457627119,2,10,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:52:36.723,1,30,1,BDM,14,25.5904375202409
2.33898305084746,4,1,1.2,1.2,1.20338983050847,NaN,31,0.503887773460489,25,2019-12-04,6,2,11:52:59.135,0.305084745762712,1.35593220338983,7,0,0.109187298815266,ordered,0,80.6451612903226,NaN,lose,0,1,0,1.05,1.50847457627119,3,10,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:52:49.424,1,31,1,BDM,15,26.7904375202409
2.13559322033898,4,NaN,0,1.2,1.20338983050847,NaN,32,0.64680966627278,25,2019-12-04,7,8.71186440677966,11:53:13.936,0.305084745762712,0.491525423728814,7,0,NaN,ordered,NaN,78.125,NaN,fail_monkey_bidding_activity,NaN,1,0,0.7,1.50847457627119,2,10,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,1,11:53:02.440,1,32,1,BDM,15,26.7904375202409
4,4,NaN,0,1.2,1.20338983050847,NaN,33,0.64680966627278,25,2019-12-04,8,8.71186440677966,11:53:31.327,0.711864406779661,0.813559322033898,7,0,NaN,ordered,NaN,75.7575757575758,NaN,fail_monkey_bidding_activity,NaN,1,0,0.7,1.50847457627119,2,10,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,1,11:53:19.157,1,33,1,BDM,15,26.7904375202409
3.59322033898305,4,NaN,0,1.2,1.20338983050847,NaN,34,0.64680966627278,25,2019-12-04,9,8.71186440677966,11:53:47.611,0.491525423728814,0.525423728813559,7,0,NaN,ordered,NaN,73.5294117647059,NaN,fail_monkey_bidding_activity,NaN,1,0,0.7,1.50847457627119,2,10,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,1,11:53:36.057,1,34,1,BDM,15,26.7904375202409
3.4406779661017,4,1,1.2,1.2,1.20338983050847,NaN,35,0.64680966627278,26,2019-12-04,9,2,11:54:01.971,0.711864406779661,1.13559322033898,7,0,0.492850706210728,ordered,0,74.2857142857143,NaN,lose,0,1,0,0.7,1.50847457627119,2,10,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:53:52.223,1,35,1,BDM,16,27.9904375202409
2,4,0.692254417969059,0.830705301562871,1.2,1.20338983050847,NaN,36,0.307745582030941,27,2019-12-04,9,2,11:54:14.442,0.559322033898305,0.728813559322034,7.35,0,0.330101995007337,ordered,1,75,NaN,win_paid,1,1,0.35,0.35,1.50847457627119,1,11,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:54:05.172,1,36,1,BDM,16,28.8211428218037
2.27118644067797,4,0.861275363921855,1.03353043670623,1.2,1.20338983050847,NaN,37,0.138724636078145,28,2019-12-04,9,2,11:54:27.243,0.711864406779661,0.491525423728814,7.7,0,0.443209893160144,ordered,1,75.6756756756757,NaN,win_paid,1,1,0.35,0.35,1.50847457627119,1,12,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:54:17.974,1,37,1,BDM,16,29.85467325851
3.05084745762712,4,0.524427066202437,0.629312479442924,1.2,1.20338983050847,NaN,38,0.475572933797563,29,2019-12-04,9,2,11:54:40.541,0.372881355932203,0.491525423728814,8.75,0,0.501024797271192,ordered,1,76.3157894736842,NaN,win_paid,3,1,1.05,1.05,1.50847457627119,3,13,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:54:31.591,1,38,1,BDM,16,30.4839857379529
3.35593220338983,4,0.637540719181254,0.765048863017505,1.2,1.20338983050847,NaN,39,0.362459280818746,30,2019-12-04,9,2,11:54:54.415,0.542372881355932,0.779661016949153,9.45,0,0.451050086381141,ordered,1,76.9230769230769,NaN,win_paid,2,1,0.7,0.7,1.50847457627119,2,14,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:54:45.089,1,39,1,BDM,16,31.2490346009704
2.20338983050847,4,1,1.2,1.2,1.20338983050847,NaN,40,0.788113428398547,31,2019-12-04,9,2,11:55:07.671,0.559322033898305,1.05084745762712,9.45,0,0.510641230820315,ordered,0,77.5,NaN,lose,0,1,0,1.05,1.50847457627119,3,14,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:54:57.907,1,40,1,BDM,17,32.4490346009704
2.42372881355932,4,1,1.2,1.2,1.20338983050847,NaN,41,0.78029582084411,32,2019-12-04,9,2,11:55:20.452,0.610169491525424,0.491525423728814,9.45,0,0.198362930055494,ordered,0,78.0487804878049,NaN,lose,0,1,0,0.35,1.50847457627119,1,14,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:55:11.357,1,41,1,BDM,18,33.6490346009704
4,4,1,1.2,1.2,1.20338983050847,NaN,42,0.668512214253545,33,2019-12-04,9,2,11:55:34.904,0.423728813559322,0.830508474576271,9.45,0,0.31165955825212,ordered,0,78.5714285714286,NaN,lose,0,1,0,0.7,1.50847457627119,2,14,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:55:25.641,1,42,1,BDM,19,34.8490346009704
3.76271186440678,4,0.866496140338688,1.03979536840643,1.2,1.20338983050847,NaN,43,0.133503859661312,34,2019-12-04,9,2,11:55:49.312,0.305084745762712,1.15254237288136,9.8,0,0.363033054403357,ordered,1,79.0697674418605,NaN,win_paid,1,1,0.35,0.35,1.50847457627119,1,15,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:55:39.840,1,43,1,BDM,19,35.8888299693768
3.22033898305085,4,0.978444112796503,1.1741329353558,1.2,1.20338983050847,NaN,44,0.021555887203497,35,2019-12-04,9,2,11:56:03.382,0.593220338983051,0.864406779661017,10.85,0,0.338096567837341,ordered,1,79.5454545454545,NaN,win_paid,3,1,1.05,1.05,1.50847457627119,3,16,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:55:53.741,1,44,1,BDM,19,37.0629629047326
2,4,0.44015929412749,0.528191152952988,1.2,1.20338983050847,NaN,45,0.55984070587251,36,2019-12-04,9,2,11:56:16.325,0.711864406779661,1.08474576271186,11.55,0,0.664253903166619,ordered,1,80,NaN,win_paid,2,1,0.7,0.7,1.50847457627119,2,17,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:56:06.624,1,45,1,BDM,19,37.5911540576856
3.32203389830508,4,0.699180981930511,0.839017178316613,1.2,1.20338983050847,NaN,46,0.300819018069489,37,2019-12-04,9,2,11:56:30.306,0.610169491525424,0.491525423728814,12.6,0,0.546384614578606,ordered,1,80.4347826086957,NaN,win_paid,3,1,1.05,1.05,1.50847457627119,3,18,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:56:21.007,1,46,1,BDM,19,38.4301712360022
4,4,1,1.2,1.2,1.20338983050847,NaN,47,0.939409713873458,38,2019-12-04,9,2,11:56:45.356,0.474576271186441,1.20338983050847,12.6,0,0.491821353150199,ordered,0,80.8510638297872,NaN,lose,0,1,0,0.7,1.50847457627119,2,18,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:56:35.674,1,47,1,BDM,20,39.6301712360022
3.49152542372881,4,1,1.2,1.2,1.20338983050847,NaN,48,0.980903636046859,39,2019-12-04,9,2,11:56:59.788,0.389830508474576,1.06779661016949,12.6,0,0.343689345090026,ordered,0,81.25,NaN,lose,0,1,0,0.35,1.50847457627119,1,18,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:56:50.222,1,48,1,BDM,21,40.8301712360022
3.3728813559322,4,1,1.2,1.2,1.20338983050847,NaN,49,0.286620388894259,40,2019-12-04,9,2,11:57:14.655,0.711864406779661,1.42372881355932,12.6,0,0.282872188900391,ordered,0,81.6326530612245,NaN,lose,0,1,0,0.35,1.50847457627119,1,18,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:57:04.424,1,49,1,BDM,22,42.0301712360022
2.40677966101695,4,1,1.2,1.2,1.20338983050847,NaN,50,0.800820286951535,41,2019-12-04,9,2,11:57:27.505,0.576271186440678,0.559322033898305,12.6,0,0.434589742854572,ordered,0,82,NaN,lose,0,1,0,0.7,1.50847457627119,2,18,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:57:18.308,1,50,1,BDM,23,43.2301712360022
3.08474576271186,4,NaN,0,1.2,1.20338983050847,NaN,51,0.896111351432604,41,2019-12-04,10,8.71186440677966,11:57:44.622,0.627118644067797,1.50847457627119,12.6,0,NaN,ordered,NaN,80.3921568627451,NaN,fail_monkey_bidding_activity,NaN,1,0,1.05,1.50847457627119,3,18,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,1,11:57:31.874,1,51,1,BDM,23,43.2301712360022
3.5593220338983,4,1,1.2,1.2,1.20338983050847,NaN,52,0.896111351432604,42,2019-12-04,10,2,11:57:58.422,0.389830508474576,0.491525423728814,12.6,0,0.469844836366099,ordered,0,80.7692307692308,NaN,lose,0,1,0,1.05,1.50847457627119,3,18,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:57:49.475,1,52,1,BDM,24,44.4301712360022
3.11864406779661,4,NaN,0,1.2,1.20338983050847,NaN,53,0.59752657681783,42,2019-12-04,11,8.71186440677966,11:58:15.605,0.508474576271186,1.50847457627119,12.6,0,NaN,ordered,NaN,79.2452830188679,NaN,fail_monkey_bidding_activity,NaN,1,0,1.05,1.50847457627119,3,18,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,1,11:58:02.974,1,53,1,BDM,24,44.4301712360022
2.76271186440678,4,1,1.2,1.2,1.20338983050847,NaN,54,0.59752657681783,43,2019-12-04,11,2,11:58:28.988,0.355932203389831,0.932203389830508,12.6,0,0.397438343273939,ordered,0,79.6296296296296,NaN,lose,0,1,0,1.05,1.50847457627119,3,18,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:58:19.675,1,54,1,BDM,25,45.6301712360022
2.6271186440678,4,1,1.2,1.2,1.20338983050847,NaN,55,0.88401673572382,44,2019-12-04,11,2,11:58:41.973,0.305084745762712,0.76271186440678,12.6,0,0.365194692187641,ordered,0,80,NaN,lose,0,1,0,0.35,1.50847457627119,1,18,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:58:32.908,1,55,1,BDM,26,46.8301712360022
2.66101694915254,4,1,1.2,1.2,1.20338983050847,NaN,56,0.943731541195791,45,2019-12-04,11,2,11:58:55.572,0.305084745762712,1.35593220338983,12.6,0,0.484641051961313,ordered,0,80.3571428571429,NaN,lose,0,1,0,0.7,1.50847457627119,2,18,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:58:45.941,1,56,1,BDM,27,48.0301712360022
2.59322033898305,4,1,1.2,1.2,1.20338983050847,NaN,57,0.549158087419903,46,2019-12-04,11,2,11:59:09.735,0.711864406779661,1.50847457627119,12.6,0,0.457380545728167,ordered,0,80.7017543859649,NaN,lose,0,1,0,1.05,1.50847457627119,3,18,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:58:59.492,1,57,1,BDM,28,49.2301712360022
3.96610169491525,4,1,1.2,1.2,1.20338983050847,NaN,58,0.728386824594357,47,2019-12-04,11,2,11:59:24.622,0.338983050847458,1.16949152542373,12.6,0,0.322810791306358,ordered,0,81.0344827586207,NaN,lose,0,1,0,0.35,1.50847457627119,1,18,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:59:14.991,1,58,1,BDM,29,50.4301712360023
3.15254237288136,4,1,1.2,1.2,1.20338983050847,NaN,59,0.57675829785801,48,2019-12-04,11,2,11:59:38.906,0.559322033898305,1.03389830508475,12.6,0,0.485456572336318,ordered,0,81.3559322033898,NaN,lose,0,1,0,0.7,1.50847457627119,2,18,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:59:29.091,1,59,1,BDM,30,51.6301712360023
3,4,0.97414252891686,1.16897103470023,1.2,1.20338983050847,NaN,60,0.0258574710831396,49,2019-12-04,11,2,11:59:52.349,0.305084745762712,0.627118644067797,12.95,0,0.33162086030721,ordered,1,81.6666666666667,NaN,win_paid,1,1,0.35,0.35,1.50847457627119,1,19,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:59:43.225,1,60,1,BDM,30,52.7991422707025
2.06779661016949,4,0.553469021715186,0.664162826058223,1.2,1.20338983050847,NaN,61,0.446530978284814,50,2019-12-04,11,2,12:00:05.382,0.491525423728814,1,14,0,0.54438660725507,ordered,1,81.9672131147541,NaN,win_paid,3,1,1.05,1.05,1.50847457627119,3,20,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:59:55.758,1,61,1,BDM,30,53.4633050967607
2.96610169491525,4,NaN,0,1.2,1.20338983050847,NaN,62,0.646301957350656,50,2019-12-04,12,8.71186440677966,12:00:21.789,0.423728813559322,1.01694915254237,14,0,NaN,ordered,NaN,80.6451612903226,NaN,fail_monkey_bidding_activity,NaN,1,0,0.7,1.50847457627119,2,20,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,1,12:00:09.692,1,62,1,BDM,30,53.4633050967607
2,4,1,1.2,1.2,1.20338983050847,NaN,63,0.646301957350656,51,2019-12-04,12,2,12:00:35.086,0.305084745762712,1.50847457627119,14,0,0.557579394448647,ordered,0,80.9523809523809,NaN,lose,0,1,0,0.7,1.50847457627119,2,20,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,12:00:25.158,1,63,1,BDM,31,54.6633050967607
2.69491525423729,4,1,1.2,1.2,1.20338983050847,NaN,64,0.521202952672418,52,2019-12-04,12,2,12:00:48.089,0.389830508474576,0.491525423728814,14,0,0.421963095904768,ordered,0,81.25,NaN,lose,0,1,0,1.05,1.50847457627119,3,20,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,12:00:39.141,1,64,1,BDM,32,55.8633050967607
3.6271186440678,4,1,1.2,1.2,1.20338983050847,NaN,65,0.372312660779512,53,2019-12-04,12,2,12:01:03.039,0.474576271186441,1.45762711864407,14,0,0.331037563890895,ordered,0,81.5384615384615,NaN,lose,0,1,0,0.35,1.50847457627119,1,20,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,12:00:53.075,1,65,1,BDM,33,57.0633050967607
2.28813559322034,4,1,1.2,1.2,1.20338983050847,NaN,66,0.937134666341562,54,2019-12-04,12,2,12:01:16.689,0.474576271186441,1.3728813559322,14,0,0.413341721946806,ordered,0,81.8181818181818,NaN,lose,0,1,0,0.7,1.50847457627119,2,20,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,12:01:06.692,1,66,1,BDM,34,58.2633050967607
3.1864406779661,4,1,1.2,1.2,1.20338983050847,NaN,67,0.829532824526515,55,2019-12-04,12,2,12:01:30.819,0.305084745762712,1.05084745762712,14,0,0.509654146638084,ordered,0,82.089552238806,NaN,lose,0,1,0,0.7,1.50847457627119,2,20,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,12:01:21.275,1,67,1,BDM,35,59.4633050967607
