ITI,bidding,budget,budget_liquid,budget_magnitude,budget_payout,budget_value,completed,computer_bid,correct,date,error,error_timeout,finish,fixation,fractal_offer,juice,left,monkey_bid,ordered,paid,percent_correct,primary_side,results,reward,reward_chance,reward_liquid,reward_magnitude,reward_payout,reward_value,rewarded,right,second_budget_value,second_reward_chance,second_reward_magnitude,second_reward_value,starting_bid,subtask,target_box_shift,target_box_size,task_failure,time,trial_end,trial_no,trial_start,type,unrewarded,water
3.35,4,NaN,0,1.2,1.2,NaN,11,0.437894257905023,10,2019-15-04,1,8.68333333333333,11:15:01.192,0.3,0.783333333333333,2.8,0,NaN,ordered,NaN,90.9090909090909,NaN,fail_monkey_bidding_activity,NaN,1,0,1.05,1.5,3,5,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,1,11:14:49.291,1,11,1,BDM,5,10.8977966432635
4,4,1,1.2,1.2,1.2,NaN,12,0.437894257905023,11,2019-15-04,1,2,11:15:17.155,0.7,1.25,2.8,0,0.365539582566566,ordered,0,91.6666666666667,NaN,lose,0,1,0,1.05,1.5,3,5,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:15:06.889,1,12,1,BDM,6,12.0977966432635
2.46666666666667,4,1,1.2,1.2,1.2,NaN,13,0.350380372413469,12,2019-15-04,1,2,11:15:31.571,0.3,1.5,2.8,0,0.245768190123544,ordered,0,92.3076923076923,NaN,lose,0,1,0,0.7,1.5,2,5,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:15:21.290,1,13,1,BDM,7,13.2977966432635
2.71666666666667,4,0.52150250280231,0.625803003362773,1.2,1.2,NaN,14,0.47849749719769,13,2019-15-04,1,2,11:15:45.626,0.483333333333333,0.833333333333333,3.5,0,0.500493126515346,ordered,1,92.8571428571429,NaN,win_paid,2,1,0.7,0.7,1.5,2,6,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:15:35.974,1,14,1,BDM,7,13.9235996466262
3.1,4,NaN,0,1.2,1.2,NaN,15,0.587403400124094,13,2019-15-04,2,8.68333333333333,11:16:03.172,0.4,1.5,3.5,0,NaN,ordered,NaN,86.6666666666667,NaN,fail_monkey_bidding_activity,NaN,1,0,1.05,1.5,3,6,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,1,11:15:50.407,1,15,1,BDM,7,13.9235996466262
2.83333333333333,4,0.412596599875906,0.495115919851087,1.2,1.2,NaN,16,0.587403400124094,14,2019-15-04,2,2,11:16:17.169,0.616666666666667,0.5,4.55,0,0.677609692450855,ordered,1,87.5,NaN,win_paid,3,1,1.05,1.05,1.5,3,7,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:16:07.774,1,16,1,BDM,7,14.4187155664773
2,4,0.854194304780479,1.02503316573657,1.2,1.2,NaN,17,0.145805695219521,15,2019-15-04,2,2,11:16:31.108,0.55,1.25,4.9,0,0.456043021739228,ordered,1,88.2352941176471,NaN,win_paid,1,1,0.35,0.35,1.5,1,8,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:16:20.874,1,17,1,BDM,7,15.4437487322139
3.01666666666667,4,1,1.2,1.2,1.2,NaN,18,0.905330607244364,16,2019-15-04,2,2,11:16:45.589,0.616666666666667,0.8,4.9,0,0.375647176041759,ordered,0,88.8888888888889,NaN,lose,0,1,0,1.05,1.5,3,8,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:16:35.807,1,18,1,BDM,8,16.6437487322139
2.8,4,1,1.2,1.2,1.2,NaN,19,0.640194248332222,17,2019-15-04,2,2,11:16:59.922,0.516666666666667,1.16666666666667,4.9,0,0.351264204282682,ordered,0,89.4736842105263,NaN,lose,0,1,0,0.35,1.5,1,8,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:16:50.072,1,19,1,BDM,9,17.8437487322139
2,4,0.83706042855933,1.0044725142712,1.2,1.2,NaN,20,0.16293957144067,18,2019-15-04,2,2,11:17:13.654,0.5,1.16666666666667,5.6,0,0.443116634155169,ordered,1,90,NaN,win_paid,2,1,0.7,0.7,1.5,2,9,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:17:03.624,1,20,1,BDM,9,18.8482212464851
2,4,1,1.2,1.2,1.2,NaN,21,0.565910591001657,19,2019-15-04,2,2,11:17:27.905,0.45,1.08333333333333,5.6,0,0.443900560764918,ordered,0,90.4761904761905,NaN,lose,0,1,0,0.7,1.5,2,9,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:17:17.957,1,21,1,BDM,10,20.0482212464851
2.88333333333333,4,1,1.2,1.2,1.2,NaN,22,0.931616136977195,20,2019-15-04,2,2,11:17:43.154,0.45,1.41666666666667,5.6,0,0.388873786382751,ordered,0,90.9090909090909,NaN,lose,0,1,0,1.05,1.5,3,9,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:17:33.024,1,22,1,BDM,11,21.2482212464851
3.38333333333333,4,1,1.2,1.2,1.2,NaN,23,0.783101883684631,21,2019-15-04,2,2,11:17:58.804,0.683333333333333,1.5,5.6,0,0.501493875843043,ordered,0,91.304347826087,NaN,lose,0,1,0,0.35,1.5,1,9,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:17:48.289,1,23,1,BDM,12,22.4482212464851
2,4,1,1.2,1.2,1.2,NaN,24,0.685687136978989,22,2019-15-04,2,2,11:18:12.321,0.3,1.4,5.6,0,0.37584936830497,ordered,0,91.6666666666667,NaN,lose,0,1,0,0.35,1.5,1,9,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:18:02.524,1,24,1,BDM,13,23.6482212464851
2,4,1,1.2,1.2,1.2,NaN,25,0.466219284982742,23,2019-15-04,2,2,11:18:25.454,0.666666666666667,0.5,5.6,0,0.413194129660523,ordered,0,92,NaN,lose,0,1,0,1.05,1.5,3,9,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:18:16.074,1,25,1,BDM,14,24.8482212464851
4,4,NaN,0,1.2,1.2,NaN,26,0.26031809566653,23,2019-15-04,3,11.4833333333333,11:18:43.805,0.7,1.25,5.6,0,NaN,ordered,NaN,88.4615384615385,NaN,fail_monkey_touching_joystick,NaN,1,0,0.7,1.5,2,9,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,1,11:18:31.155,1,26,1,BDM,14,24.8482212464851
2.91666666666667,4,0.73968190433347,0.887618285200164,1.2,1.2,NaN,27,0.26031809566653,24,2019-15-04,3,2,11:18:58.401,0.383333333333333,1.18333333333333,6.3,0,0.388573555035896,ordered,1,88.8888888888889,NaN,win_paid,2,1,0.7,0.7,1.5,2,10,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:18:48.457,1,27,1,BDM,14,25.7358395316853
3.61666666666667,4,1,1.2,1.2,1.2,NaN,28,0.569268171077019,25,2019-15-04,3,2,11:19:14.470,0.616666666666667,1.5,6.3,0,0.123924532328387,ordered,0,89.2857142857143,NaN,lose,0,1,0,0.35,1.5,1,10,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:19:04.172,1,28,1,BDM,15,26.9358395316853
4,4,0.751229337111923,0.901475204534308,1.2,1.2,NaN,29,0.248770662888077,26,2019-15-04,3,2,11:19:30.470,0.7,1.23333333333333,7.35,0,0.473823079976048,ordered,1,89.6551724137931,NaN,win_paid,3,1,1.05,1.05,1.5,3,11,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:19:20.140,1,29,1,BDM,15,27.8373147362196
2,4,0.680698408479103,0.816838090174924,1.2,1.2,NaN,30,0.319301591520897,27,2019-15-04,3,2,11:19:44.373,0.483333333333333,1.5,8.05,0,0.455323742093843,ordered,1,90,NaN,win_paid,2,1,0.7,0.7,1.5,2,12,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:19:34.140,1,30,1,BDM,15,28.6541528263945
4,4,1,1.2,1.2,1.2,NaN,31,0.910802232216941,28,2019-15-04,3,2,11:19:59.768,0.616666666666667,0.783333333333333,8.05,0,0.564455815090869,ordered,0,90.3225806451613,NaN,lose,0,1,0,0.7,1.5,2,12,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:19:50.040,1,31,1,BDM,16,29.8541528263945
3.23333333333333,4,1,1.2,1.2,1.2,NaN,32,0.885220040994411,29,2019-15-04,3,2,11:20:14.638,0.533333333333333,0.816666666666667,8.05,0,0.399867429840131,ordered,0,90.625,NaN,lose,0,1,0,0.35,1.5,1,12,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:20:05.189,1,32,1,BDM,17,31.0541528263945
3.83333333333333,4,1,1.2,1.2,1.2,NaN,33,0.794589424165852,30,2019-15-04,3,2,11:20:30.588,0.683333333333333,1.5,8.05,0,0.615479622561648,ordered,0,90.9090909090909,NaN,lose,0,1,0,1.05,1.5,3,12,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:20:20.156,1,33,1,BDM,18,32.2541528263945
3.33333333333333,4,1,1.2,1.2,1.2,NaN,34,0.925809807166877,31,2019-15-04,3,2,11:20:45.287,0.566666666666667,0.816666666666667,8.05,0,0.86863672833389,ordered,0,91.1764705882353,NaN,lose,0,1,0,0.7,1.5,2,12,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:20:35.607,1,34,1,BDM,19,33.4541528263945
3.61666666666667,4,0.821160049224122,0.985392059068946,1.2,1.2,NaN,35,0.178839950775878,32,2019-15-04,3,2,11:21:00.518,0.466666666666667,1.15,8.4,0,0.90743258301391,ordered,1,91.4285714285714,NaN,win_paid,1,1,0.35,0.35,1.5,1,13,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:20:50.589,1,35,1,BDM,19,34.4395448854634
3.41666666666667,4,1,1.2,1.2,1.2,NaN,36,0.517541148236465,33,2019-15-04,3,2,11:21:14.871,0.3,0.983333333333333,8.4,0,0.314351087059051,ordered,0,91.6666666666667,NaN,lose,0,1,0,1.05,1.5,3,13,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:21:05.606,1,36,1,BDM,20,35.6395448854635
3.63333333333333,4,NaN,0,1.2,1.2,NaN,37,0.627005316409309,33,2019-15-04,4,10.9333333333333,11:21:32.270,0.3,1.1,8.4,0,NaN,ordered,NaN,89.1891891891892,NaN,fail_monkey_touching_joystick,NaN,1,0,0.35,1.5,1,13,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,1,11:21:20.140,1,37,1,BDM,20,35.6395448854635
3.21666666666667,4,1,1.2,1.2,1.2,NaN,38,0.627005316409309,34,2019-15-04,4,2,11:21:47.070,0.433333333333333,1.15,8.4,0,0.494872218552261,ordered,0,89.4736842105263,NaN,lose,0,1,0,0.35,1.5,1,13,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:21:37.191,1,38,1,BDM,21,36.8395448854635
2.11666666666667,4,1,1.2,1.2,1.2,NaN,39,0.913182345900904,35,2019-15-04,4,2,11:22:00.539,0.566666666666667,0.516666666666667,8.4,0,0.534451996671017,ordered,0,89.7435897435898,NaN,lose,0,1,0,1.05,1.5,3,13,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:21:51.338,1,39,1,BDM,22,38.0395448854635
2.35,4,1,1.2,1.2,1.2,NaN,40,0.663968253838808,36,2019-15-04,4,2,11:22:14.450,0.7,0.866666666666667,8.4,0,0.239161227740955,ordered,0,90,NaN,lose,0,1,0,0.7,1.5,2,13,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:22:04.556,1,40,1,BDM,23,39.2395448854635
2,4,1,1.2,1.2,1.2,NaN,41,0.389192822992613,37,2019-15-04,4,2,11:22:27.238,0.3,0.5,8.4,0,0.289667878086086,ordered,0,90.2439024390244,NaN,lose,0,1,0,0.35,1.5,1,13,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:22:18.139,1,41,1,BDM,24,40.4395448854635
2.43333333333333,4,NaN,0,1.2,1.2,NaN,42,0.740007581416152,37,2019-15-04,5,10.6333333333333,11:22:43.503,0.45,0.5,8.4,0,NaN,ordered,NaN,88.0952380952381,NaN,fail_monkey_holding_joystick_still,NaN,1,0,0.7,1.5,2,13,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,1,11:22:31.839,1,42,1,BDM,24,40.4395448854635
2.01666666666667,4,1,1.2,1.2,1.2,NaN,43,0.740007581416152,38,2019-15-04,5,2,11:22:57.051,0.7,1.03333333333333,8.4,0,0.335717153060948,ordered,0,88.3720930232558,NaN,lose,0,1,0,0.7,1.5,2,13,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:22:47.239,1,43,1,BDM,25,41.6395448854635
2.45,4,1,1.2,1.2,1.2,NaN,44,0.817634859708731,39,2019-15-04,5,2,11:23:11.154,0.583333333333333,1.25,8.4,0,0.73842209222342,ordered,0,88.6363636363636,NaN,lose,0,1,0,1.05,1.5,3,13,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:23:01.204,1,44,1,BDM,26,42.8395448854635
3.05,4,NaN,0,1.2,1.2,NaN,45,0.600344793176493,39,2019-15-04,6,11.65,11:23:28.653,0.616666666666667,1.5,8.4,0,NaN,ordered,NaN,86.6666666666667,NaN,fail_monkey_touching_joystick,NaN,1,0,0.7,1.5,2,13,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,1,11:23:15.839,1,45,1,BDM,26,42.8395448854635
2.31666666666667,4,NaN,0,1.2,1.2,NaN,46,0.600344793176493,39,2019-15-04,7,11.1166666666667,11:23:44.937,0.666666666666667,0.916666666666667,8.4,0,NaN,ordered,NaN,84.7826086956522,NaN,fail_monkey_touching_joystick,NaN,1,0,0.7,1.5,2,13,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,1,11:23:32.656,1,46,1,BDM,26,42.8395448854635
2.88333333333333,4,NaN,0,1.2,1.2,NaN,47,0.600344793176493,39,2019-15-04,8,8.68333333333333,11:24:02.404,0.483333333333333,1.5,8.4,0,NaN,ordered,NaN,82.9787234042553,NaN,fail_monkey_bidding_activity,NaN,1,0,0.7,1.5,2,13,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,1,11:23:49.522,1,47,1,BDM,26,42.8395448854635
2,4,1,1.2,1.2,1.2,NaN,48,0.600344793176493,40,2019-15-04,8,2,11:24:15.419,0.416666666666667,0.6,8.4,0,0.349560910949128,ordered,0,83.3333333333333,NaN,lose,0,1,0,0.7,1.5,2,13,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:24:06.055,1,48,1,BDM,27,44.0395448854635
2.48333333333333,4,0.915002935497297,1.09800352259676,1.2,1.2,NaN,49,0.0849970645027028,41,2019-15-04,8,2,11:24:30.151,0.683333333333333,1.5,8.75,0,0.642064175226046,ordered,1,83.6734693877551,NaN,win_paid,1,1,0.35,0.35,1.5,1,14,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:24:19.555,1,49,1,BDM,27,45.1375484080602
2.3,4,1,1.2,1.2,1.2,NaN,50,0.922358001090054,42,2019-15-04,8,2,11:24:44.136,0.466666666666667,1.23333333333333,8.75,0,0.653472879578586,ordered,0,84,NaN,lose,0,1,0,1.05,1.5,3,14,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:24:34.105,1,50,1,BDM,28,46.3375484080602
2.61666666666667,4,NaN,0,1.2,1.2,NaN,51,0.0535978153165582,42,2019-15-04,9,10.75,11:25:00.209,0.55,0.516666666666667,8.75,0,NaN,ordered,NaN,82.3529411764706,NaN,fail_monkey_holding_joystick_still,NaN,1,0,1.05,1.5,3,14,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,1,11:24:48.422,1,51,1,BDM,28,46.3375484080602
2,4,NaN,0,1.2,1.2,NaN,52,0.0535978153165582,42,2019-15-04,10,11.3333333333333,11:25:16.420,0.5,1.3,8.75,0,NaN,ordered,NaN,80.7692307692308,NaN,fail_monkey_touching_joystick,NaN,1,0,1.05,1.5,3,14,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,1,11:25:03.888,1,52,1,BDM,28,46.3375484080602
2.43333333333333,4,0.946402184683442,1.13568262162013,1.2,1.2,NaN,53,0.0535978153165582,43,2019-15-04,10,2,11:25:30.075,0.3,0.766666666666667,9.8,0,0.351078688150023,ordered,1,81.1320754716981,NaN,win_paid,3,1,1.05,1.05,1.5,3,15,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:25:20.555,1,53,1,BDM,28,47.4732310296804
2.85,4,1,1.2,1.2,1.2,NaN,54,0.527024952677366,44,2019-15-04,10,2,11:25:44.202,0.3,0.5,9.8,0,0.515404345089958,ordered,0,81.4814814814815,NaN,lose,0,1,0,0.7,1.5,2,15,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:25:35.039,1,54,1,BDM,29,48.6732310296804
3.4,4,0.881146723380252,1.0573760680563,1.2,1.2,NaN,55,0.118853276619748,45,2019-15-04,10,2,11:25:59.641,0.7,1.01666666666667,10.15,0,0.352046086164647,ordered,1,81.8181818181818,NaN,win_paid,1,1,0.35,0.35,1.5,1,16,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:25:49.721,1,55,1,BDM,29,49.7306070977367
2.41666666666667,4,0.619857009758995,0.743828411710794,1.2,1.2,NaN,56,0.380142990241005,46,2019-15-04,10,2,11:26:13.142,0.35,1.01666666666667,10.5,0,0.647737216655398,ordered,1,82.1428571428571,NaN,win_paid,1,1,0.35,0.35,1.5,1,17,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:26:03.688,1,56,1,BDM,29,50.4744355094475
3.35,4,1,1.2,1.2,1.2,NaN,57,0.812832533015109,47,2019-15-04,10,2,11:26:27.720,0.533333333333333,0.633333333333333,10.5,0,0.471686050637215,ordered,0,82.4561403508772,NaN,lose,0,1,0,1.05,1.5,3,17,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:26:18.137,1,57,1,BDM,30,51.6744355094475
2.46666666666667,4,0.75590408442831,0.907084901313972,1.2,1.2,NaN,58,0.24409591557169,48,2019-15-04,10,2,11:26:41.269,0.466666666666667,0.65,11.2,0,0.601150067295781,ordered,1,82.7586206896552,NaN,win_paid,2,1,0.7,0.7,1.5,2,18,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:26:31.839,1,58,1,BDM,30,52.5815204107614
3.68333333333333,4,1,1.2,1.2,1.2,NaN,59,0.884422659093575,49,2019-15-04,10,2,11:26:55.875,0.3,0.883333333333333,11.2,0,0.575666335995171,ordered,0,83.0508474576271,NaN,lose,0,1,0,0.7,1.5,2,18,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:26:46.588,1,59,1,BDM,31,53.7815204107614
4,4,1,1.2,1.2,1.2,NaN,60,0.71264679475915,50,2019-15-04,10,2,11:27:11.354,0.566666666666667,1.06666666666667,11.2,0,0.687047993086911,ordered,0,83.3333333333333,NaN,lose,0,1,0,0.35,1.5,1,18,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:27:01.504,1,60,1,BDM,32,54.9815204107614
2.36666666666667,4,0.621851561917857,0.746221874301428,1.2,1.2,NaN,61,0.378148438082143,51,2019-15-04,10,2,11:27:24.846,0.3,0.683333333333333,12.25,0,0.487216473653737,ordered,1,83.6065573770492,NaN,win_paid,3,1,1.05,1.05,1.5,3,19,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:27:15.353,1,61,1,BDM,32,55.7277422850629
2.53333333333333,4,0.751080389004067,0.90129646680488,1.2,1.2,NaN,62,0.248919610995933,52,2019-15-04,10,2,11:27:39.318,0.7,1.33333333333333,12.95,0,0.761556172921305,ordered,1,83.8709677419355,NaN,win_paid,2,1,0.7,0.7,1.5,2,20,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:27:28.954,1,62,1,BDM,32,56.6290387518677
2.86666666666667,4,0.747146254760727,0.896575505712872,1.2,1.2,NaN,63,0.252853745239273,53,2019-15-04,10,2,11:27:53.600,0.466666666666667,0.983333333333333,13.3,0,0.6195972656777,ordered,1,84.1269841269841,NaN,win_paid,1,1,0.35,0.35,1.5,1,21,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:27:43.837,1,63,1,BDM,32,57.5256142575806
4,4,1,1.2,1.2,1.2,NaN,64,0.767243594526935,54,2019-15-04,10,2,11:28:08.350,0.3,0.5,13.3,0,0.498789844756505,ordered,0,84.375,NaN,lose,0,1,0,1.05,1.5,3,21,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:27:59.254,1,64,1,BDM,33,58.7256142575806
3.06666666666667,4,0.95013811495276,1.14016573794331,1.2,1.2,NaN,65,0.0498618850472403,55,2019-15-04,10,2,11:28:23.471,0.533333333333333,1.5,13.65,0,0.304743863059706,ordered,1,84.6153846153846,NaN,win_paid,1,1,0.35,0.35,1.5,1,22,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,11:28:13.088,1,65,1,BDM,33,59.8657799955239
2.48333333333333,4,1,1.2,1.2,1.2,NaN,66,0.685288567608909,56,2019-15-04,10,2,11:28:37.285,0.566666666666667,0.916666666666667,13.65,0,0.485698669673338,ordered,0,84.8484848484848,NaN,lose,0,1,0,1.05,1.5,3,22,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:28:27.570,1,66,1,BDM,34,61.0657799955239
3.36666666666667,4,1,1.2,1.2,1.2,NaN,67,0.620278122151001,57,2019-15-04,10,2,11:28:51.534,0.633333333333333,0.55,13.65,0,0.469319681983902,ordered,0,85.0746268656716,NaN,lose,0,1,0,0.7,1.5,2,22,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:28:42.269,1,67,1,BDM,35,62.2657799955239
3.11666666666667,4,NaN,0,1.2,1.2,NaN,68,0.746684629968725,57,2019-15-04,11,10.7166666666667,11:29:09.019,0.55,1.5,13.65,0,NaN,ordered,NaN,83.8235294117647,NaN,fail_monkey_touching_joystick,NaN,1,0,0.7,1.5,2,22,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,1,11:28:56.271,1,68,1,BDM,35,62.2657799955239
4,4,1,1.2,1.2,1.2,NaN,69,0.746684629968725,58,2019-15-04,11,2,11:29:25.169,0.566666666666667,1.46666666666667,13.65,0,0.630991312506291,ordered,0,84.0579710144928,NaN,lose,0,1,0,0.7,1.5,2,22,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,11:29:14.687,1,69,1,BDM,36,63.4657799955239
4,4,NaN,0,1.2,1.2,NaN,70,0.977255648345669,58,2019-15-04,12,8.68333333333333,11:29:43.285,0.416666666666667,0.816666666666667,13.65,0,NaN,ordered,NaN,82.8571428571429,NaN,fail_monkey_bidding_activity,NaN,1,0,0.35,1.5,1,22,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,1,11:29:31.288,1,70,1,BDM,36,63.4657799955239
2.5,4,NaN,0,1.2,1.2,NaN,71,0.977255648345669,58,2019-15-04,13,11.2333333333333,11:29:59.891,0.516666666666667,1.18333333333333,13.65,0,NaN,ordered,NaN,81.6901408450704,NaN,fail_monkey_touching_joystick,NaN,1,0,0.35,1.5,1,22,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,1,11:29:47.469,1,71,1,BDM,36,63.4657799955239
