y_adjust,monkey_bid,win,remaining_budget,reward,computer_bid,offer_value,budget_liquid,monkey_final_bid,task_failure,reward_liquid
-391.572720926236,0.880459770114942,1,0.806469909412095,1,0.193530090587905,1,0.967763891294513,0.880459770114942,NaN,0.15
-106.989044841424,0.183908045977011,0,1,0,0.95660375527269,2,1.2,0.183908045977011,NaN,-0.15
-25.1296601776984,1,NaN,NaN,NaN,NaN,3,NaN,NaN,no_fixation,NaN
56,0.356248393503013,0,1,0,0.705226247305272,3,1.2,0.356248393503013,NaN,-0.15
-110.242801344174,0.944827586206897,1,0.186341871868501,3,0.813658128131499,3,0.223610246242201,0.944827586206897,NaN,0.75
-774.031295704348,0.908045977011494,1,0.48212774442469,2,0.51787225557531,2,0.578553293309628,0.908045977011494,NaN,0.45
-560,0.794027657569377,NaN,NaN,NaN,NaN,3,NaN,NaN,no_fixation,NaN
264,0.222623611820575,0,1,0,0.719641150255121,1,1.2,0.222623611820575,NaN,-0.15
-336,0.427929173742911,NaN,NaN,NaN,NaN,3,NaN,NaN,no_fixation,NaN
448,0.161135043700967,1,0.944763504724728,3,0.0552364952752721,3,1.13371620566967,0.161135043700967,NaN,0.75
480,0.164212855998313,0,1,0,0.678991393352392,1,1.2,0.164212855998313,NaN,-0.15
672,0.0659654857019604,0,1,0,0.102599967680192,1,1.2,0.0659654857019604,NaN,-0.15
24,0.498551087684585,0,1,0,0.941947878790431,3,1.2,0.498551087684585,NaN,-0.15
288,0.652062251909517,NaN,NaN,NaN,NaN,3,NaN,NaN,no_fixation,NaN
-323.564533284054,0.908045977011494,1,0.92776434884697,3,0.0722356511530297,3,1.11331721861636,0.908045977011494,NaN,0.75
336,0.411620228719092,1,0.729518311431147,2,0.270481688568853,2,0.875421973717376,0.411620228719092,NaN,0.45
608,0.0821245396368664,0,1,0,0.327874110880191,1,1.2,0.0821245396368664,NaN,-0.15
-376,0.544907144860285,0,1,0,0.57287762918427,1,1.2,0.544907144860285,NaN,-0.15
368,0.319808095887056,1,0.788777251142486,1,0.211222748857514,1,0.946532701370983,0.319808095887056,NaN,0.15
424,0.357686822758431,1,0.656210440409394,3,0.343789559590606,3,0.787452528491273,0.357686822758431,NaN,0.75
-656,0.865760223362173,1,0.929867303132442,3,0.0701326968675584,3,1.11584076375893,0.865760223362173,NaN,0.75
