y_adjust,monkey_bid,win,remaining_budget,reward,computer_bid,offer_value,budget_liquid,monkey_final_bid,task_failure,reward_liquid
-264,0.45994665507422,1,0.852580023774037,3,0.147419976225963,3,1.02309602852884,0.45994665507422,NaN,0.75
312,0.28014496013507,0,1,0,0.3153919956618,3,1.2,0.28014496013507,NaN,-0.15
0,0.883279521877335,NaN,NaN,NaN,NaN,3,NaN,NaN,no_fixation,NaN
0,0.459909154820467,NaN,NaN,NaN,NaN,3,NaN,NaN,no_fixation,NaN
0,0.274895561682242,0,1,0,0.429250548307424,1,1.2,0.274895561682242,NaN,-0.15
0,0.960533144795666,NaN,NaN,NaN,NaN,2,NaN,NaN,no_fixation,NaN
0,0.611750749351165,1,0.388293275502051,1,0.611706724497949,1,0.465951930602461,0.611750749351165,NaN,0.15
-264,0.549832900848128,1,0.580206585734883,3,0.419793414265117,3,0.69624790288186,0.549832900848128,NaN,0.75
-612.939840037969,1,NaN,NaN,NaN,NaN,3,NaN,NaN,no_fixation,NaN
184,0.624041348805851,0,1,0,0.863549636264232,3,1.2,0.624041348805851,NaN,-0.15
216,0.306826252860024,1,0.756017057179117,3,0.243982942820883,3,0.907220468614941,0.306826252860024,NaN,0.75
-208,0.716888752029433,0,1,0,0.726628599587075,2,1.2,0.716888752029433,NaN,-0.15
-528,0.722682173095272,1,0.880215409576256,1,0.119784590423744,1,1.05625849149151,0.722682173095272,NaN,0.15
608,0.30038425983045,1,0.753036570223824,1,0.246963429776176,1,0.903643884268589,0.30038425983045,NaN,0.15
0,0.657527327525443,NaN,NaN,NaN,NaN,1,NaN,NaN,no_fixation,NaN
0,0.85006619146829,NaN,NaN,NaN,NaN,2,NaN,NaN,no_fixation,NaN
0,0.0393346512042997,NaN,NaN,NaN,NaN,1,NaN,NaN,no_fixation,NaN
0,0.921234234455929,NaN,NaN,NaN,NaN,3,NaN,NaN,no_fixation,NaN
0,0.849918857855097,NaN,NaN,NaN,NaN,1,NaN,NaN,no_fixation,NaN
0,0.0921735105835431,NaN,NaN,NaN,NaN,2,NaN,NaN,no_fixation,NaN
0,0.485528115179166,NaN,NaN,NaN,NaN,2,NaN,NaN,no_fixation,NaN
0,0.100207124399124,NaN,NaN,NaN,NaN,3,NaN,NaN,no_fixation,NaN
0,0.740212362662319,0,1,0,0.811682685208968,2,1.2,0.740212362662319,NaN,-0.15
0,0.473644371582145,NaN,NaN,NaN,NaN,2,NaN,NaN,no_fixation,NaN
0,0.320113385305919,NaN,NaN,NaN,NaN,2,NaN,NaN,no_fixation,NaN
-738.297321791086,0.937931034482759,1,0.620618580521676,2,0.379381419478324,2,0.744742296626011,0.937931034482759,NaN,0.45
0,0.26523891086368,NaN,NaN,NaN,NaN,3,NaN,NaN,no_fixation,NaN
0,0.00580032247098996,NaN,NaN,NaN,NaN,1,NaN,NaN,no_fixation,NaN
0,0.956956544784908,NaN,NaN,NaN,NaN,1,NaN,NaN,no_fixation,NaN
0,0.257224041781733,NaN,NaN,NaN,NaN,2,NaN,NaN,no_fixation,NaN
0,0.87513059244412,NaN,NaN,NaN,NaN,2,NaN,NaN,no_fixation,NaN
0,0.426729579845423,NaN,NaN,NaN,NaN,1,NaN,NaN,no_fixation,NaN
0,0.0324549193121477,NaN,NaN,NaN,NaN,1,NaN,NaN,no_fixation,NaN
0,0.159797278457872,NaN,NaN,NaN,NaN,2,NaN,NaN,no_fixation,NaN
269.912487363902,0.641379310344828,0,1,0,0.67741041580853,1,1.2,0.641379310344828,NaN,-0.15
0,0.563572728154306,NaN,NaN,NaN,NaN,1,NaN,NaN,no_fixation,NaN
0,0.322276017932377,NaN,NaN,NaN,NaN,1,NaN,NaN,no_fixation,NaN
