y_adjust,monkey_bid,remaining_budget,reward,computer_bid,offer_value,win,budget_liquid,reward_liquid,monkey_final_bid,task_failure
0,0.671216511256872,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,non_targeted_bidding
-312,0.383103716147114,1,0,0.713619309148229,3,0,1.2,-0.15,0.383103716147114,NaN
-128,0.492043119714642,0.788336651279017,1,0.211663348720983,1,1,0.94600398153482,0.15,0.492043119714642,NaN
368,0.268098239872724,1,0,0.316505310957805,1,0,1.2,-0.15,0.268098239872724,NaN
-320,0.559576357018312,1,0,0.9199810281821,1,0,1.2,-0.15,0.559576357018312,NaN
0,0.729977781439652,1,0,0.785236801680162,1,0,1.2,-0.15,0.729977781439652,NaN
-88,0.601416536893955,1,0,0.677572658993237,2,0,1.2,-0.15,0.601416536893955,NaN
184,0.67147667911318,1,0,0.858493178051823,2,0,1.2,-0.15,0.67147667911318,NaN
552,0.362157227716467,1,0,0.968602505467138,2,0,1.2,-0.15,0.362157227716467,NaN
777.925641314565,0.064367816091954,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,unfinished_bidding
48,0.551656960860376,1,0,0.57650872603811,2,0,1.2,-0.15,0.551656960860376,NaN
112,0.667082977903457,0.752683344668587,3,0.247316655331413,3,1,0.903220013602305,0.75,0.667082977903457,NaN
264,0.372256533536009,1,0,0.559874938574442,1,0,1.2,-0.15,0.372256533536009,NaN
-80,0.247739934858972,1,0,0.286581958230172,1,0,1.2,-0.15,0.247739934858972,NaN
-120,0.326785282372166,1,0,0.352390087278702,2,0,1.2,-0.15,0.326785282372166,NaN
592,0.187473953204519,1,0,0.718630885781207,2,0,1.2,-0.15,0.187473953204519,NaN
-104,0.31213560869753,1,0,0.878299683350868,1,0,1.2,-0.15,0.31213560869753,NaN
406.484629614408,0.512643678160919,1,0,0.559608422729636,3,0,1.2,-0.15,0.512643678160919,NaN
-128,0.642672923439302,1,0,0.727526386281425,1,0,1.2,-0.15,0.642672923439302,NaN
-96,0.428788655356418,0.987074408015312,3,0.0129255919846883,3,1,1.18448928961837,0.75,0.428788655356418,NaN
0,0.974185613873516,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,non_targeted_bidding
0,0.611924885167028,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,non_targeted_bidding
-216,0.289760640935543,0.859814120029008,1,0.140185879970992,1,1,1.03177694403481,0.15,0.289760640935543,NaN
-176,0.570340232624513,0.686616402421536,1,0.313383597578464,1,1,0.823939682905843,0.15,0.570340232624513,NaN
368,0.57596317924609,0.468366715538121,2,0.531633284461879,2,1,0.562040058645745,0.45,0.57596317924609,NaN
0,0.744706718213841,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,non_targeted_bidding
