y_adjust,monkey_bid,remaining_budget,reward,computer_bid,offer_value,win,budget_liquid,reward_liquid,monkey_final_bid,task_failure
0,0.671741530942613,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,non_targeted_bidding
136,0.700363503597448,1,0,0.781829040028598,2,0,1.2,-0.15,0.700363503597448,NaN
136,0.46901263803333,1,0,0.484286928899014,1,0,1.2,-0.15,0.46901263803333,NaN
-664.940217656916,0.880459770114942,0.838204800617189,2,0.161795199382811,2,1,1.00584576074063,0.45,0.880459770114942,NaN
-18.6532084345956,1,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,non_targeted_bidding
0,0.743055085461394,0.947374503244012,1,0.0526254967559882,1,1,1.13684940389281,0.15,0.743055085461394,NaN
0,0.749226097697455,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,non_targeted_bidding
0,0.841051527912805,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,non_targeted_bidding
0,0.467635111293735,0.999680143424459,2,0.000319856575541198,2,1,1.19961617210935,0.45,0.467635111293735,NaN
0,0.533091764627279,0.685439272223091,3,0.314560727776909,3,1,0.822527126667709,0.75,0.533091764627279,NaN
0,0.359382872684089,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,non_targeted_bidding
0,0.331848016357369,1,0,0.425197058862052,3,0,1.2,-0.15,0.331848016357369,NaN
250.128838264575,0.67816091954023,0.973784108877675,3,0.0262158911223251,3,1,1.16854093065321,0.75,0.67816091954023,NaN
-400,0.860987684753228,0.695386923758939,3,0.304613076241061,3,1,0.834464308510727,0.75,0.860987684753228,NaN
496.44593186827,0.273563218390805,0.809580275066751,3,0.190419724933249,3,1,0.971496330080101,0.75,0.273563218390805,NaN
634.376463462702,0.0896551724137931,1,0,0.186713718594829,2,0,1.2,-0.15,0.0896551724137931,NaN
0,0.546766271698443,0.972106811050166,1,0.027893188949834,1,1,1.1665281732602,0.15,0.546766271698443,NaN
255.216416435775,0.531034482758621,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,non_targeted_bidding
0,0.641621610285305,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,non_targeted_bidding
6.07297534666498,0.83448275862069,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,unfinished_bidding
0,0.826781351900271,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,non_targeted_bidding
0,0.981555115468287,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,non_targeted_bidding
392,0.342309280988182,1,0,0.396246742518798,3,0,1.2,-0.15,0.342309280988182,NaN
208,0.514261778690442,1,0,0.995835859655824,2,0,1.2,-0.15,0.514261778690442,NaN
595.956193113274,0.147126436781609,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,unfinished_bidding
-336,0.655427051492447,1,0,0.912764885826433,2,0,1.2,-0.15,0.655427051492447,NaN
-104,0.818064880346852,0.243627541622578,3,0.756372458377422,3,1,0.292353049947093,0.75,0.818064880346852,NaN
0,0.107152091046983,1,0,0.88779208434153,3,0,1.2,-0.15,0.107152091046983,NaN
-240,0.287983181525958,0.842909249980125,3,0.157090750019875,3,1,1.01149109997615,0.75,0.287983181525958,NaN
-264,0.896647624812027,0.650410264177422,3,0.349589735822578,3,1,0.780492317012906,0.75,0.896647624812027,NaN
0,0.453578173512223,1,0,0.835338134493511,1,0,1.2,-0.15,0.453578173512223,NaN
-344,0.574738254560158,0.456546405523118,1,0.543453594476882,1,1,0.547855686627742,0.15,0.574738254560158,NaN
0,0.799699655602964,1,0,0.89145343396831,3,0,1.2,-0.15,0.799699655602964,NaN
-256,0.445001626136525,1,0,0.665296103614984,3,0,1.2,-0.15,0.445001626136525,NaN
-368,0.90216948842062,0.723537223846815,3,0.276462776153185,3,1,0.868244668616177,0.75,0.90216948842062,NaN
0,0.0537384184825698,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,non_targeted_bidding
441.202871533614,0,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,unfinished_bidding
-465.023981714266,0.560919540229885,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,unfinished_bidding
0,0.0839397446107388,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,non_targeted_bidding
0,0.0535920779084033,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,non_targeted_bidding
0,0.973513875677459,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,non_targeted_bidding
0,0.953171829421126,1,0,0.987724641012727,1,0,1.2,-0.15,0.953171829421126,NaN
0,0.545286116329203,1,0,0.855246735922108,3,0,1.2,-0.15,0.545286116329203,NaN
288,0.126444853325985,0.947973272338946,3,0.0520267276610539,3,1,1.13756792680674,0.75,0.126444853325985,NaN
-448,0.802847871657686,1,0,0.945104514546024,1,0,1.2,-0.15,0.802847871657686,NaN
346.537494000321,0.457471264367816,1,0,0.58982478233451,1,0,1.2,-0.15,0.457471264367816,NaN
-528,0.896758594795969,0.719103201794745,1,0.280896798205255,1,1,0.862923842153694,0.15,0.896758594795969,NaN
-392,0.686311150644895,0.799769702622367,3,0.200230297377633,3,1,0.959723643146841,0.75,0.686311150644895,NaN
184,0.519732814342069,1,0,0.899978695981782,1,0,1.2,-0.15,0.519732814342069,NaN
-344,0.622325433084598,1,0,0.916929214658554,2,0,1.2,-0.15,0.622325433084598,NaN
460.9449368833,0.301149425287356,0.992800120595247,3,0.00719987940475329,3,1,1.1913601447143,0.75,0.301149425287356,NaN
-416,0.766763719742271,0.944040546106985,2,0.0559594538930153,2,1,1.13284865532838,0.45,0.766763719742271,NaN
-528,0.713781054703659,1,0,0.860139667706329,2,0,1.2,-0.15,0.713781054703659,NaN
0,0.478333409298884,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,non_targeted_bidding
0,0.772859430550359,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,non_targeted_bidding
-520,0.824124037081834,0.194685557689712,2,0.805314442310288,2,1,0.233622669227654,0.45,0.824124037081834,NaN
0,0.888174699198503,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,non_targeted_bidding
0,0.767517694395511,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,non_targeted_bidding
0,0.585354803474637,0.451151166937431,2,0.548848833062569,2,1,0.541381400324917,0.45,0.585354803474637,NaN
-16,0.2104679991772,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,non_targeted_bidding
0,0.124706665483303,1,0,0.167623526370675,1,0,1.2,-0.15,0.124706665483303,NaN
0,0.790550056606499,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,non_targeted_bidding
