adjust,budget_liquid,bundle_position,bundle_water_perc,monkey_final_bid,offer_value,reward_liquid,task_failure,win
291.754255587178,0.84,0,0.3,0.30391068290331,3,0.75,NaN,1
189.076151405651,1.2,1,0.1,0.196954324380887,3,0,NaN,1
284.976873888658,NaN,1,0.6,NaN,2,NaN,unfinished_bidding,NaN
169.753743167597,1.2,1,0.2,0.17682681579958,1,0,NaN,1
208.242737062028,1.08,0,0.1,0.216919517772946,1,0.15,NaN,1
320.752310526365,0.6,0,0.5,0.334116990131631,1,0.15,NaN,1
228.870834765313,1.2,1,0.7,0.238407119547202,1,0,NaN,1
242.021760136227,1.2,1,0.8,0.252106000141903,3,0,NaN,1
213.586134618318,0.96,0,0.2,0.222485556894081,1,0.15,NaN,1
302.848598233341,0.96,0,0.2,0.315467289826397,1,0.15,NaN,1
250.43205028176,1.2,1,0.3,0.2608667190435,2,0,NaN,1
279.891669574837,1.2,1,0.8,0.291553822473789,2,0,NaN,1
218.077351319748,1.2,1,0.3,0.227163907624737,1,0,NaN,1
192.820216858458,1.2,1,0.3,0.200854392560894,2,0,NaN,1
215.496878882608,1.2,1,0.3,0.224475915502717,1,0,NaN,1
304.268396204282,0.96,0,0.2,0.316946246046127,3,0.75,NaN,1
264.737645681862,0.6,0,0.5,0.275768380918606,3,0.75,NaN,1
264.478485054339,1.2,1,0.3,0.275498421931604,2,0,NaN,1
271.940051676034,0.48,0,0.6,0.283270887162536,1,0.15,NaN,1
323.529930641576,1.2,1,0.8,0.337010344418308,2,0,NaN,1
290.860215939255,1.2,1,0.4,0.302979391603391,2,0,NaN,1
248.790363765251,1.2,1,0.1,0.259156628922137,3,0,NaN,1
296.088169040001,0,0,1,0.308425176083334,3,0.75,NaN,1
263.281262795764,1.2,1,0.7,0.274251315412254,2,0,NaN,1
263.263301995589,0.84,0,0.3,0.274232606245405,3,0.75,NaN,1
310.584676127044,0.24,0,0.8,0.323525704299004,1,0.15,NaN,1
285.917351697931,1.2,1,0.5,0.297830574685345,1,0,NaN,1
244.557944908839,1.2,1,0.3,0.254747859280041,3,0,NaN,1
325.125635859492,0.6,0,0.5,0.338672537353638,3,0.75,NaN,1
243.040385929034,0.12,0,0.9,0.253167068676077,1,0.15,NaN,1
237.549237870689,1.2,1,0.2,0.247447122781968,2,0,NaN,1
209.957604223875,1.2,1,0.1,0.218705837733203,3,0,NaN,1
249.063834453461,1.2,1,0.4,0.259441494222356,2,0,NaN,1
182.970159916318,1.2,1,0.7,0.190593916579498,2,0,NaN,1
233.361022922118,1.08,0,0.1,0.243084398877206,2,0.45,NaN,1
287.094664385021,1.2,1,0.7,0.29905694206773,2,0,NaN,1
212.888416423534,1.2,1,0.3,0.221758767107848,2,0,NaN,1
196.062728852161,0.6,0,0.5,0.204232009221001,2,0.45,NaN,1
252.194138629503,1.2,1,0.5,0.262702227739065,2,0,NaN,1
0,NaN,0,0.6,NaN,2,NaN,no_bid,NaN
225.920361630861,1.08,0,0.1,0.235333710032147,3,0.75,NaN,1
357.771870617706,0.72,0,0.4,0.372679031893444,3,0.75,NaN,1
264.522697076202,NaN,1,1,NaN,2,NaN,unfinished_bidding,NaN
321.635517198584,0.12,0,0.9,0.335036997081858,1,0.15,NaN,1
303.685334081117,0,0,1,0.31633888966783,3,0.75,NaN,1
318.636339274948,0.84,0,0.3,0.331912853411404,2,0.45,NaN,1
244.162912106653,1.2,1,0.7,0.254336366777763,1,0,NaN,1
260.991012440283,0.36,0,0.7,0.271865637958628,1,0.15,NaN,1
243.235012935832,0.24,0,0.8,0.253369805141492,1,0.15,NaN,1
265.89522608793,1.2,1,0.4,0.276974193841593,2,0,NaN,1
282.867140334473,1.2,1,0.6,0.294653271181742,2,0,NaN,1
218.523268820031,1.2,1,0.5,0.227628405020866,3,0,NaN,1
226.362478473649,1.2,1,0.6,0.235794248410051,2,0,NaN,1
272.147922353384,0.48,0,0.6,0.283487419118109,2,0.45,NaN,1
260.68385701913,1.2,1,0.7,0.271545684394927,1,0,NaN,1
