y_adjust,monkey_bid,remaining_budget,reward,computer_bid,offer_value,win,budget_liquid,reward_liquid,monkey_final_bid,task_failure
0,0.303745306006579,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,non_targeted_bidding
-24,0.111980356895328,1,0,0.486660411297689,1,0,1.2,-0.15,0.111980356895328,NaN
264,0.432845363784073,0.928832838498302,2,0.0711671615016977,2,1,1.11459940619796,0.45,0.432845363784073,NaN
-272,0.52529592825636,0.513033441702217,1,0.486966558297783,1,1,0.615640130042661,0.15,0.52529592825636,NaN
670.359858730569,0.218390804597701,1,0,0.788733951364259,3,0,1.2,-0.15,0.218390804597701,NaN
-296,0.55216122433812,0.680993832002851,2,0.319006167997149,2,1,0.817192598403422,0.45,0.55216122433812,NaN
0,0.590049621982527,1,0,0.937787458075729,2,0,1.2,-0.15,0.590049621982527,NaN
432,0.401285509075154,0.806750711204363,3,0.193249288795637,3,1,0.968100853445235,0.75,0.401285509075154,NaN
168,0.263913562112826,0.940501951918916,1,0.0594980480810838,1,1,1.1286023423027,0.15,0.263913562112826,NaN
742.519642469487,0.064367816091954,1,0,0.139015683422399,1,0,1.2,-0.15,0.064367816091954,NaN
-104,0.431611267011207,1,0,0.771381341774384,1,0,1.2,-0.15,0.431611267011207,NaN
-432,0.873111669200009,0.159085666818578,1,0.840914333181422,1,1,0.190902800182294,0.15,0.873111669200009,NaN
-128,0.749318349215941,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,unfinished_bidding
-168,0.568327318394797,0.742156684448505,3,0.257843315551495,3,1,0.890588021338206,0.75,0.568327318394797,NaN
0,0.263296891508824,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,non_targeted_bidding
-83.8329939804313,0.374712643678161,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,unfinished_bidding
312,0.288843560470192,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,unfinished_bidding
-290.063962839039,0.917241379310345,0.703761161335389,3,0.296238838664611,3,1,0.844513393602467,0.75,0.917241379310345,NaN
-96,0.431032769936344,1,0,0.962108573388346,1,0,1.2,-0.15,0.431032769936344,NaN
-712,0.891691825277345,1,0,0.924967923517561,3,0,1.2,-0.15,0.891691825277345,NaN
-208,0.426976506076154,1,0,0.697792354259347,2,0,1.2,-0.15,0.426976506076154,NaN
-198.051713185565,0.880459770114942,0.495703154220048,3,0.504296845779952,3,1,0.594843785064058,0.75,0.880459770114942,NaN
0,0.0418782328304549,1,0,0.0829123945034129,3,0,1.2,-0.15,0.0418782328304549,NaN
541.436232074578,0.264367816091954,0.802719186838915,3,0.197280813161085,3,1,0.963263024206698,0.75,0.264367816091954,NaN
697.430394693857,0.0919540229885057,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,unfinished_bidding
-825.458374655376,0.963218390804598,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,unfinished_bidding
-240,0.531137466783527,0.533344147321531,2,0.466655852678469,2,1,0.640012976785837,0.45,0.531137466783527,NaN
0,0.101519275345472,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,non_targeted_bidding
0,0.689137108752487,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,non_targeted_bidding
-600,0.84159372436025,0.913396548178585,1,0.0866034518214152,1,1,1.0960758578143,0.15,0.84159372436025,NaN
-176,0.66825263075488,0.981680888428689,3,0.0183191115713113,3,1,1.17801706611443,0.75,0.66825263075488,NaN
176,0.254217905250535,1,0,0.931515443747734,1,0,1.2,-0.15,0.254217905250535,NaN
0,0.791224593197367,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,non_targeted_bidding
0,0.567990181775055,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,non_targeted_bidding
0,0.582656116284958,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,non_targeted_bidding
0,0.490005853681681,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,non_targeted_bidding
0,0.426817698719233,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,non_targeted_bidding
0,0.532128695348163,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,non_targeted_bidding
-64,0.62691853731547,1,0,0.998727414180631,3,0,1.2,-0.15,0.62691853731547,NaN
0,0.921937863032039,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,non_targeted_bidding
-353.839757988455,0.880459770114942,0.886806192221435,2,0.113193807778565,2,1,1.06416743066572,0.45,0.880459770114942,NaN
-56,0.178025775832748,1,0,0.50493341734803,2,0,1.2,-0.15,0.178025775832748,NaN
16,0.698998932944832,0.585860803000542,1,0.414139196999458,1,1,0.70303296360065,0.15,0.698998932944832,NaN
0,0.66124745414515,0.401156059480976,1,0.598843940519024,1,1,0.481387271377172,0.15,0.66124745414515,NaN
392,0.404743742263822,1,0,0.71060462931942,3,0,1.2,-0.15,0.404743742263822,NaN
71.7974155850593,0.448275862068966,1,0,0.708975978666092,2,0,1.2,-0.15,0.448275862068966,NaN
248,0.448927485294738,1,0,0.585931300356738,2,0,1.2,-0.15,0.448927485294738,NaN
0,0.648893257959677,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,non_targeted_bidding
0,0.547409705833621,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,non_targeted_bidding
0,0.636461953623675,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,non_targeted_bidding
0,0.371810154633148,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,non_targeted_bidding
0,0.402325880651213,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,non_targeted_bidding
0,0.304276985585612,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,non_targeted_bidding
0,0.874412221218748,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,non_targeted_bidding
0,0.0776954184946793,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,non_targeted_bidding
0,0.323965520637846,0.920898682021096,2,0.0791013179789041,2,1,1.10507841842532,0.45,0.323965520637846,NaN
0,0.3495431122243,0.965995558644226,1,0.0340044413557736,1,1,1.15919467037307,0.15,0.3495431122243,NaN
0,0.532068873252892,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,non_targeted_bidding
0,0.177426536655083,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,non_targeted_bidding
0,0.833197372779979,0.574918949946719,1,0.425081050053281,1,1,0.689902739936063,0.15,0.833197372779979,NaN
0,0.855044714413428,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,non_targeted_bidding
-642.047279842259,0.917241379310345,0.301519664780658,2,0.698480335219342,2,1,0.36182359773679,0.45,0.917241379310345,NaN
368,0.46926648758337,0.620346363025353,2,0.379653636974647,2,1,0.744415635630423,0.45,0.46926648758337,NaN
