adjust,budget_liquid,bundle_position,bundle_water_perc,monkey_final_bid,offer_value,reward_liquid,task_failure,win
-384.144873231479,1.2,0,0.1,-0.400150909616124,1,0,NaN,1
-474.487251977253,1.2,0,0.2,-0.494257554142972,2,0,NaN,1
-472.814734484452,1.2,0,0.2,-0.492515348421304,2,0,NaN,1
390.30705750039,1.2,1,0.9,0.406569851562906,2,0,NaN,1
-476.641694921252,1.2,0,0.9,-0.49650176554297,2,0,NaN,1
477.92206933415,1.2,1,0.9,0.49783548888974,2,0,NaN,1
-414.50969955263,1.2,0,0.7,-0.43178093703399,2,0,NaN,1
-523.287047619371,1.2,0,0.2,-0.545090674603512,3,0,NaN,1
0,NaN,1,0.9,NaN,1,NaN,no_bid,NaN
-408.721774116723,1.2,0,0.6,-0.425751848038253,1,0,NaN,1
-426.77020035804,1.2,0,0.8,-0.444552292039625,2,0,NaN,1
-429.401867349955,1.2,0,0.6,-0.44729361182287,2,0,NaN,1
-397.545085541846,1.2,0,0.8,-0.41410946410609,2,0,NaN,1
-341.250819098054,1.2,0,0.2,-0.355469603227139,2,0,NaN,1
-467.222419908334,1.2,0,0.9,-0.486690020737848,1,0,NaN,1
458.669841359174,1.2,1,0.9,0.477781084749139,1,0,NaN,1
-470.017200574984,1.2,0,0.6,-0.489601250598942,3,0,NaN,1
-438.83646974366,1.2,0,0.3,-0.457121322649646,2,0,NaN,1
-517.594849948369,1.2,0,0.9,-0.539161302029551,3,0,NaN,1
464.628267067204,1.2,1,0.3,0.483987778195004,2,0,NaN,1
-427.943661112086,1.2,0,0.8,-0.445774646991756,1,0,NaN,1
-380.896949856365,1.2,0,0.9,-0.396767656100381,1,0,NaN,1
423.896646078434,1.2,1,0.1,0.441559006331702,1,0,NaN,1
246.896193425359,0.84,0,0.3,0.257183534818083,2,0.45,NaN,1
620.379798041331,1.2,1,0.4,0.646228956293054,1,0,NaN,1
358.822784588139,0.24,0,0.8,0.373773733945978,3,0.75,NaN,1
-409.463221459728,1.2,0,0.6,-0.42652418902055,2,0,NaN,1
331.324462760228,1.2,1,0.8,0.345129648708571,3,0,NaN,1
-386.240632955028,1.2,0,0.4,-0.402333992661488,1,0,NaN,1
-391.405963625137,1.2,0,0.2,-0.407714545442851,1,0,NaN,1
441.078640001955,1.08,0,0.1,0.459456916668703,3,0.75,NaN,1
464.122942228481,1.2,1,0.9,0.483461398154668,2,0,NaN,1
326.352589721682,1.08,0,0.1,0.339950614293419,2,0.45,NaN,1
551.530212941088,1.2,1,0.5,0.5745106384803,1,0,NaN,1
470.60316902768,1.2,1,0.4,0.490211634403833,2,0,NaN,1
