y_adjust,monkey_bid,win,remaining_budget,reward,computer_bid,offer_value,budget_liquid,monkey_final_bid,task_failure,reward_liquid
153.969324698786,0.211494252873563,NaN,NaN,NaN,NaN,1,NaN,NaN,non_targeted_bidding,NaN
-128,0.693443556679407,1,0.832514733066378,3,0.167485266933622,3,0.999017679679653,0.693443556679407,NaN,0.75
0,0.81055025193044,1,0.921729783041443,1,0.0782702169585569,1,1.10607573964973,0.81055025193044,NaN,0.15
-416,0.894954651442259,1,0.148148097811432,3,0.851851902188568,3,0.177777717373719,0.894954651442259,NaN,0.75
0,0.268870623801239,0,1,0,0.29658793019686,2,1.2,0.268870623801239,NaN,-0.15
0,0.767775849089166,NaN,NaN,NaN,NaN,1,NaN,NaN,non_targeted_bidding,NaN
0,0.634412383798262,NaN,NaN,NaN,NaN,2,NaN,NaN,non_targeted_bidding,NaN
0,0.261551942725596,NaN,NaN,NaN,NaN,3,NaN,NaN,non_targeted_bidding,NaN
0,0.954894127473695,NaN,NaN,NaN,NaN,2,NaN,NaN,non_targeted_bidding,NaN
0,0.522262036478808,NaN,NaN,NaN,NaN,1,NaN,NaN,non_targeted_bidding,NaN
0,0.430651696471428,0,1,0,0.816810460114422,2,1.2,0.430651696471428,NaN,-0.15
0,0.292425804429016,NaN,NaN,NaN,NaN,2,NaN,NaN,non_targeted_bidding,NaN
0,0.749045299143477,NaN,NaN,NaN,NaN,3,NaN,NaN,non_targeted_bidding,NaN
0,0.937249121988859,NaN,NaN,NaN,NaN,1,NaN,NaN,non_targeted_bidding,NaN
0,0.127526723005754,1,0.906753744037319,2,0.0932462559626815,2,1.08810449284478,0.127526723005754,NaN,0.45
0,0.686864109311549,NaN,NaN,NaN,NaN,1,NaN,NaN,non_targeted_bidding,NaN
-344,0.864437556283782,1,0.15178854397796,1,0.84821145602204,1,0.182146252773553,0.864437556283782,NaN,0.15
-272,0.339206311675878,NaN,NaN,NaN,NaN,2,NaN,NaN,non_targeted_bidding,NaN
-264,0.728542858784449,1,0.43142276241717,3,0.56857723758283,3,0.517707314900604,0.728542858784449,NaN,0.75
-24,0.27627652143529,0,1,0,0.472365854335681,3,1.2,0.27627652143529,NaN,-0.15
0,0.336102614296638,0,1,0,0.751102366796726,1,1.2,0.336102614296638,NaN,-0.15
400,0.345015622790171,0,1,0,0.772459475248752,2,1.2,0.345015622790171,NaN,-0.15
160.1421801041,0.632183908045977,0,1,0,0.813789754370904,1,1.2,0.632183908045977,NaN,-0.15
-504,0.716590069102942,1,0.870250432264204,3,0.129749567735796,3,1.04430051871704,0.716590069102942,NaN,0.75
0,0.815834642969166,NaN,NaN,NaN,NaN,1,NaN,NaN,non_targeted_bidding,NaN
0,0.679732726974093,NaN,NaN,NaN,NaN,2,NaN,NaN,non_targeted_bidding,NaN
438.091805971601,0.485057471264368,1,0.754615301845772,3,0.245384698154228,3,0.905538362214926,0.485057471264368,NaN,0.75
400,0.460422075545982,1,0.560485703804562,3,0.439514296195438,3,0.672582844565475,0.460422075545982,NaN,0.75
-464,0.840021141335061,1,0.531671883585682,1,0.468328116414318,1,0.638006260302818,0.840021141335061,NaN,0.15
-576,0.831583584560552,NaN,NaN,NaN,NaN,2,NaN,NaN,non_targeted_bidding,NaN
0,0.511766774381866,NaN,NaN,NaN,NaN,2,NaN,NaN,non_targeted_bidding,NaN
0,0.915598778097231,NaN,NaN,NaN,NaN,1,NaN,NaN,non_targeted_bidding,NaN
0,0.833113048529957,NaN,NaN,NaN,NaN,2,NaN,NaN,non_targeted_bidding,NaN
0,0.206581624933148,NaN,NaN,NaN,NaN,3,NaN,NaN,non_targeted_bidding,NaN
0,0.713727403784232,NaN,NaN,NaN,NaN,3,NaN,NaN,non_targeted_bidding,NaN
240,0.518759185195484,1,0.891268065920237,3,0.108731934079763,3,1.06952167910428,0.518759185195484,NaN,0.75
0,0.128146149281192,NaN,NaN,NaN,NaN,1,NaN,NaN,non_targeted_bidding,NaN
